image_path,umap_x,umap_y,cluster
../data_2\102042918_NEG544805259289548872_102042918_NEG544805259289548872_sw_arcsinh_vis_only.jpg,1.9510529,11.5136175,1
../data_2\102042919_NEG549525883291619345_102042919_NEG549525883291619345_sw_arcsinh_vis_only.jpg,-0.89156723,12.005922,1
../data_2\102042919_NEG550105155291238806_102042919_NEG550105155291238806_sw_arcsinh_vis_only.jpg,-1.9015648,9.986352,1
../data_2\102042919_NEG550683279289700727_102042919_NEG550683279289700727_sw_arcsinh_vis_only.jpg,-1.2786099,12.398765,1
../data_2\102043549_NEG530257443283430270_102043549_NEG530257443283430270_sw_arcsinh_vis_only.jpg,-1.2703855,9.435598,1
../data_2\102043551_NEG542774461286906112_102043551_NEG542774461286906112_sw_arcsinh_vis_only.jpg,1.7836697,11.4608,1
../data_2\102043551_NEG544735665285502399_102043551_NEG544735665285502399_sw_arcsinh_vis_only.jpg,1.2614497,10.328661,1
../data_2\102043551_NEG546245791286829440_102043551_NEG546245791286829440_sw_arcsinh_vis_only.jpg,-0.690551,9.322535,1
../data_2\102043552_NEG548209510282510524_102043552_NEG548209510282510524_sw_arcsinh_vis_only.jpg,-0.96917915,11.054274,1
../data_2\102044182_NEG512061540278527911_102044182_NEG512061540278527911_sw_arcsinh_vis_only.jpg,-0.29071388,10.360328,1
../data_2\102044182_NEG514435270280350833_102044182_NEG514435270280350833_sw_arcsinh_vis_only.jpg,-1.478071,11.246332,1
../data_2\102044183_NEG515787441281897369_102044183_NEG515787441281897369_sw_arcsinh_vis_only.jpg,0.6228447,11.864665,1
